,Unnamed: 0,id,gender,masterCategory,subCategory,Brand,baseColour,season,year,usage,Product Name,Image URL
121,228,6274,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Crystal Benetton Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/UCB-Womens-Crystal-Benetton-Green-T-shirt_b968dc92b9557aa699a993e633f3ec77_images.jpg
122,232,13283,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/2558270228d27a0f9c0d6eff4e540c0d_images.jpg
123,237,53761,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green and Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Green-and-Blue-Striped-Polo-T-shirt_a59ed8a1d192b9095cb5904aae3d2783_images.jpg
124,238,37224,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Shirt,http://assets.myntassets.com/v1/images/style/properties/7f98a5ed0ace114dd53496079ebf66be_images.jpg
125,239,32564,Women,Apparel,Bottomwear,Trousers,Orange,Summer,2012.0,Casual,ONLY Women Orange Trousers,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Orange-Trousers_317f0e045fb28b45820102148bdc4f7b_images.jpg
126,240,24401,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/15921a3a0cb13a30a920f8bfbef3c7ed_images.jpg
127,246,9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Little Miss Women Printed Rust T-shirt,http://assets.myntassets.com/v1/images/style/properties/b4912a94db18a093e185d9e4c2649edf_images.jpg
128,248,6046,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,UCB Men Logo Chest Green Shirt,http://assets.myntassets.com/v1/images/style/properties/91a4e27feeff9df032dab2f078513732_images.jpg
129,251,27284,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Dark Brown Kurta,http://assets.myntassets.com/v1/images/style/properties/cf5d17a1ea049fde4d93c31d7a5d3249_images.jpg
130,252,12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Aurelia Women Solid Purple Leggings,http://assets.myntassets.com/v1/images/style/properties/8c29f66ec78e78081504b6ad73e6af8b_images.jpg
131,254,24065,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Checked Green Shirt,http://assets.myntassets.com/v1/images/style/properties/69b55593f043e59513642eeea29a737b_images.jpg
132,255,1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Men trackpant- male Track Pants,http://assets.myntassets.com/v1/images/style/properties/b9828d5eb23f75d6cb4ba5a66f292b83_images.jpg
133,257,4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Marvel Comics Men's Comic Poses Navy T-shirt,http://assets.myntassets.com/v1/images/style/properties/2168c1954a31148429a42e0b4713da75_images.jpg
134,259,23240,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Ashna Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/fe55685f6ea6d6adffb2591f2c72135e_images.jpg
135,260,31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Katie Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/440c755b5bf8e95bd75d3a8b511f96da_images.jpg
136,262,29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Classic Polo Men Printed Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/ea3f97ed1d89b449b782c01da33591b3_images.jpg
137,266,17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/f8d3472a2bd68974dda67781d80156ce_images.jpg
138,267,23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014.0,Formal,Arrow Men Navy Blue Solid Trousers,http://assets.myntassets.com/v1/images/style/properties/64c62f3e3406deb5326d7bf6f4c417f4_images.jpg
139,269,9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,http://assets.myntassets.com/v1/images/style/properties/793eb55fe964506704a09f4113f6fe19_images.jpg
140,272,5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/105c607753deea7b4ae6bc41d51661ee_images.jpg
141,273,21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Navy-Blue-Sweatshirt_be449d995ae665cbce81fbce0d69ea1e_images.jpg
142,277,8777,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Price catch Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/6b27c58fd2eb926c7f9b9d5efc0c1818_images.jpg
143,278,4986,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,ADIDAS Men Bayern Munchen Red Jersey,http://assets.myntassets.com/v1/images/style/properties/8580e2e688a9ccf9b2bb20e3a89c69cc_images.jpg
144,279,39727,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7de446d3e6ec4218c2a71e76aa91ce5a_images.jpg
145,280,4388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,DC Comics Lantern Arrow All Over Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/8fb251ea403fab32952058a73088aeb2_images.jpg
146,281,2843,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt,http://assets.myntassets.com/v1/images/style/properties/9972e0224ec65fe016e2703e8576475a_images.jpg
147,287,39171,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Pink & White Kurta,http://assets.myntassets.com/v1/images/style/properties/cfdb8d86d2a58e31cf47ad9106a7cf27_images.jpg
148,290,7169,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/b70d4b2a4a1aab207368a75db5327917_images.jpg
149,294,27279,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/b11b94d5243d093905e5a5b20cfd4880_images.jpg
150,295,6887,Women,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,Forever New Women Indigo Wash Blue Jacket,http://assets.myntassets.com/v1/images/style/properties/617c3ae8332e7ace12ceaa500bdeddec_images.jpg
151,296,27877,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Women Printed Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/06cc852ed1afab724ce3e88089a7e27f_images.jpg
152,297,6289,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Classic Polo Classic Polo Swiss Brown Tee T-Shirt,http://assets.myntassets.com/v1/images/style/properties/c8c70971b1f7161865e49623121ba10a_images.jpg
153,298,19744,Men,Apparel,Topwear,Jackets,Green,Fall,2011.0,Casual,ADIDAS Originals Men Solid Green Jacket,http://assets.myntassets.com/v1/images/style/properties/9fd9eaba65ab73f9860505d46894efb8_images.jpg
154,300,1890,Men,Apparel,Topwear,Tshirts,Red,Winter,2010.0,Casual,FIFA Mens Essentials Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/f0fbf247458326317521ec367f72a2a7_images.jpg
155,301,15189,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Arrow Sport Men Solid Green Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/8ecd514f28da61172ad5a38e58079315_images.jpg
156,303,59060,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Global Desi Women Multi Coloured Kurta,http://assets.myntassets.com/v1/images/style/properties/Global-Desi-Women-Red-Kurta_df19e6470157467637aa52222a974e2a_images.jpg
157,309,27883,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Scullers For Her Women Pink Shirt,http://assets.myntassets.com/v1/images/style/properties/678a1d2dfc786e7b0ed966a151d5ca92_images.jpg
158,310,30834,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Blue-Kurta_d3a2356bf545c420dbe6870bc5834efc_images.jpg
159,311,42428,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown & Orange Kurta,http://assets.myntassets.com/v1/images/style/properties/2f660848a91c238cbaa44f9f01e65a26_images.jpg
160,313,9235,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Plain Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/1f284f26ca5c625921b49c01b0089ccc_images.jpg
161,314,53768,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Blue-T-shirt_b9642574a453cdfbae1f58e468187928_images.jpg
162,316,9651,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Green Shirts,http://assets.myntassets.com/v1/images/style/properties/85a672861b73e66b706c36c53bf17166_images.jpg
163,317,8783,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Bling PC Red Shirt,http://assets.myntassets.com/v1/images/style/properties/c5042fbf31ee45fb5f928c608dc38936_images.jpg
164,318,4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear,http://assets.myntassets.com/v1/images/style/properties/1444d5d46afd24d8b02cfa41cc402b50_images.jpg
165,319,38601,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/3b6ba277e7ff2c5760bd90c3d5c464ac_images.jpg
166,322,59404,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,Tokyo Talkies Women Blue Top,http://assets.myntassets.com/v1/images/style/properties/Tokyo-Talkies-Women-Blue-Top_27a7cfa009105155b58792318967328c_images.jpg
167,324,29773,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Green Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/4f71fdaa2c5525b17889355b506f4fcb_images.jpg
168,327,14064,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/92d24a8ca7434697dd67e7c57bfefade_images.jpg
169,328,5433,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Nike Men's Speed Fury Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/d239ef6926e4717a238faba074bb369a_images.jpg
170,329,59299,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-Striped-Blue-Shirt_38cb59ca2ee59260900514765132a7e9_images.jpg
171,330,27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Scullers-For-Her-Navy-Blue-T-shirt_56f07e32d99ec5e5474b65264e544103_images.jpg
172,333,54586,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Sushilas Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Green-Kurta_758e45b2970842513efaae8fdd8a4581_images.jpg
173,336,16501,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Locomotive Men Printed Brown TShirt,http://assets.myntassets.com/v1/images/style/properties/e8c71bfe20e87920a41403a43c447452_images.jpg
174,342,11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Women Check Red Shirts,http://assets.myntassets.com/v1/images/style/properties/aa51b226cd0482361144698b06bb2ada_images.jpg
175,344,7532,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Encourage Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/057cfed92083e985d6dfc6fde95f6299_images.jpg
176,345,22350,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/246ce1a949142a850ad580a014831782_images.jpg
177,347,13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/1e59e6b2262a10894b5a829ca4a8441b_images.jpg
178,350,11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans,http://assets.myntassets.com/v1/images/style/properties/Lee-Men-Blue-Chicago-Fit-Jeans_856f3829ad838d43c45db753f5479abd_images.jpg
179,353,11172,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Scullers Men Stripes Red Sweaters,http://assets.myntassets.com/v1/images/style/properties/828535680403d13467099717c3de65e6_images.jpg
180,355,41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt,http://assets.myntassets.com/v1/images/style/properties/0d64b8d2f706987c853a3f223705c91a_images.jpg
181,356,33222,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Sepia Women Brown Tunic,http://assets.myntassets.com/v1/images/style/properties/70bd637a60298d4ba5b448841f21858a_images.jpg
182,359,28458,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Sports,Urban Yoga Women Blue Capris,http://assets.myntassets.com/v1/images/style/properties/2602e7d55d1b5f690c7baedfbc98a219_images.jpg
183,360,16357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/0dd6ba06c25eebe46eb03ce2761a28d0_images.jpg
184,361,7700,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women's All Girls Dying Jealousy Pink Top,http://assets.myntassets.com/v1/images/style/properties/fabf230ba43bdd949ef5b6f97c1d7bcf_images.jpg
185,362,2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Blue Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/eaa9d93a50dc42462c0a04f1ee91e902_images.jpg
186,363,8748,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Orange Shirts,http://assets.myntassets.com/v1/images/style/properties/13c635046e4e8b95b9212531166af8a4_images.jpg
187,365,12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Puma Women Solid Pink Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/7c6e7824bf89b87b28d1e400d6483590_images.jpg
188,366,42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,http://assets.myntassets.com/v1/images/style/properties/0c065355d66e08df89726a61a839a248_images.jpg
189,370,23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011.0,Casual,Arrow Woman Brown Jeggings,http://assets.myntassets.com/v1/images/style/properties/4e6ea0b454b89dda95e775e6008028ba_images.jpg
190,371,51464,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Tonga Women Olive Top,http://assets.myntassets.com/v1/images/style/properties/bbfe4e065fd17070416c4abce9166f75_images.jpg
191,374,31581,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/33a4f23ed9e1dc05e97ea94ab4809301_images.jpg
192,376,10430,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/b77929d59d81689e660446586e5e8dc3_images.jpg
193,378,14090,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Stripes Blue Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/986d8893b024b650133e1bb88905f6ed_images.jpg
194,379,37212,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Shirt,http://assets.myntassets.com/v1/images/style/properties/1066deb40c4f9ff773d13931b0fc2edd_images.jpg
195,380,6242,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Lee Women's Rihana Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/4ee9c897d673a21972f79ef041f6ec99_images.jpg
196,385,54572,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Sushilas Women Multi Coloured Kurta,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Multi-Coloured-Kurta_42e5063146a229c86ceda2e3d374aa60_images.jpg
197,386,51232,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Satya Paul Women Green Printed Kaftan,http://assets.myntassets.com/v1/images/style/properties/Satya-Paul-Women-Green-Printed-Kaftan_ba137befb2f6471cac888b5144d0d8ef_images.jpg
198,388,6070,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's Young Pigment Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/3d1229d4a695a5fa5da1233b3778f424_images.jpg
199,392,10602,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Football Soccer Red Jerseys,http://assets.myntassets.com/v1/images/style/properties/c0d022229d81e781668b3e78be82fa94_images.jpg
200,394,15370,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Urban Yoga Women Solid Pink Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/080c049630e5a1031def1f9733dd502a_images.jpg
201,397,1609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2010.0,Sports,Reebok Women Boat-Neck Wildberry Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/7b661983ddd630db69f2847a53e25704_images.jpg
202,399,29774,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Men Purple Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/469cdb7f8a8f021723071b230c1ebf3c_images.jpg
203,402,17249,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Limoges Blue Tshirt,http://assets.myntassets.com/v1/images/style/properties/de1fbbe7a4f79bbfa5a147228323b832_images.jpg
204,404,9656,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Bling Technification Red Black Shirts,http://assets.myntassets.com/v1/images/style/properties/5929783c109080d3d56a96f2621e3c1a_images.jpg
205,405,18201,Men,Apparel,Topwear,Jackets,Olive,Fall,2011.0,Casual,Nike Men Casual Olive Jacket,http://assets.myntassets.com/v1/images/style/properties/d4ee72267b72be5654c32b4893ab210c_images.jpg
206,406,4975,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Gini and Jony Boy's Kent Pack of 3 Tee Kidswear,http://assets.myntassets.com/v1/images/style/properties/b0c2d4a01bdbe1f2aa39cc83542cd60c_images.jpg
207,408,10850,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Famous Filafil Blue T-Shirts,http://assets.myntassets.com/v1/images/style/properties/8bd276f0e9295336eadafab87eb1f1cb_images.jpg
208,411,27884,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Scullers For Her Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/f63c1e98ad0cf6533d898bd56a0ba417_images.jpg
209,412,3708,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Classic Polo Men's Navy Grey Stripe T-shirt,http://assets.myntassets.com/v1/images/style/properties/24336bcdabc9461c17c55ea8e093b87b_images.jpg
210,415,39182,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Aneri Women Magenta & Black Kurta,http://assets.myntassets.com/v1/images/style/properties/d2b5a86359851e83772b927dbe10eb49_images.jpg
211,419,12951,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,http://assets.myntassets.com/v1/images/style/properties/90b41c72a6ffec9f8c1c1f96b07c683c_images.jpg
212,421,13883,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts,http://assets.myntassets.com/v1/images/style/properties/0d1851cc4cfb7faf995a1773c6d2dce5_images.jpg
213,422,19585,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Top,http://assets.myntassets.com/v1/images/style/properties/6b19cdeff0503186eb050a54d215dfa6_images.jpg
214,424,8314,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Check Lafayette Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/306ba92f55ea71452fee875a33c3633a_images.jpg
215,425,39344,Men,Apparel,Topwear,Tshirts,Green,Fall,2012.0,Casual,Mr. Men Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/Mr-Men-Men-Green-T-shirt_51c5b37476b4f9996fc5155968976955_images.jpg
216,426,1897,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010.0,Sports,FIFA Men Germany Blue Jersey,http://assets.myntassets.com/v1/images/style/properties/e80f3fc54b451cd28bcc223cd3ccf63e_images.jpg
