brand,product_name,price,image_url,product_type,shade,color_hex,description,url,image_alt,source
Pixi,Pixi + Hello Kitty Chrome Glow Palette,20.0,https://media.ulta.com/i/ulta/2598119?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#fd9544,Beautiful pixi + hello kitty chrome glow palette for a flawless finish,No URL,No alt text,all_makeup_products
Pixi,Pixi + Hello Kitty Hello Glow-y Powder,18.0,https://media.ulta.com/i/ulta/2604700?w=400&$ProductCardNeutralBGLight$&fmt=auto,Powder,Medium,#57fe71,Beautiful pixi + hello kitty hello glow-y powder for a flawless finish,No URL,No alt text,all_makeup_products
Pixi,Pixi + Hello Kitty Endless Silky Eye Pen,12.0,https://media.ulta.com/i/ulta/2598121?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#431ba5,Beautiful pixi + hello kitty endless silky eye pen for a flawless finish,No URL,No alt text,all_makeup_products
af94,Matte Brat - Long Lasting Lip Crayon,9.0,https://media.ulta.com/i/ulta/2619216?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#2156e0,Beautiful matte brat - long lasting lip crayon for a flawless finish,No URL,No alt text,all_makeup_products
af94,Give 'Em Lip High-Shine Lip Gloss,8.0,https://media.ulta.com/i/ulta/2619007?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#a3357f,Beautiful give 'em lip high-shine lip gloss for a flawless finish,No URL,No alt text,all_makeup_products
af94,Playdate Multi-Use Cheek + Lip Color,9.0,https://media.ulta.com/i/ulta/2619236?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#36a31b,Beautiful playdate multi-use cheek + lip color for a flawless finish,No URL,No alt text,all_makeup_products
af94,Shadowboxer Eye Crayon,8.0,https://media.ulta.com/i/ulta/2619209?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#736e4d,Beautiful shadowboxer eye crayon for a flawless finish,No URL,No alt text,all_makeup_products
af94,Lava Lust Lip Stain,10.0,https://media.ulta.com/i/ulta/2619036?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#fbe640,Beautiful lava lust lip stain for a flawless finish,No URL,No alt text,all_makeup_products
af94,It Takes 2 Bronzer Highlight Duo,9.0,https://media.ulta.com/i/ulta/2619277?w=400&$ProductCardNeutralBGLight$&fmt=auto,Bronzer,Deep,#d7adbe,Beautiful it takes 2 bronzer highlight duo for a flawless finish,No URL,No alt text,all_makeup_products
af94,Backline Liquid Eyeliner,8.0,https://media.ulta.com/i/ulta/2619238?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeliner,Rich,#e1132a,Beautiful backline liquid eyeliner for a flawless finish,No URL,No alt text,all_makeup_products
af94,*69 Gel Eyeliner,8.0,https://media.ulta.com/i/ulta/2619227?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeliner,Deep,#b80ae8,Beautiful *69 gel eyeliner for a flawless finish,No URL,No alt text,all_makeup_products
af94,Swirl'd Liquid Marble Eyeshadow,10.0,https://media.ulta.com/i/ulta/2619037?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Light,#23e90e,Beautiful swirl'd liquid marble eyeshadow for a flawless finish,No URL,No alt text,all_makeup_products
af94,Playdate Glow Multi-Use Cheek + Lip,9.0,https://media.ulta.com/i/ulta/2619244?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#4188b8,Beautiful playdate glow multi-use cheek + lip for a flawless finish,No URL,No alt text,all_makeup_products
af94,UV False Advertising Faux Lashes,5.0,https://media.ulta.com/i/ulta/2619275?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Medium,#6502e5,Beautiful uv false advertising faux lashes for a flawless finish,No URL,No alt text,all_makeup_products
af94,Joystickers Volume 2 Face + Body Stickers,10.0,https://media.ulta.com/i/ulta/2619221?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#e41cdd,Beautiful joystickers volume 2 face + body stickers for a flawless finish,No URL,No alt text,all_makeup_products
af94,Pout Pleaser Lip Mask,10.0,https://media.ulta.com/i/ulta/2619043?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#6e4c6c,Beautiful pout pleaser lip mask for a flawless finish,No URL,No alt text,all_makeup_products
af94,Push To Start Volumizing Mascara,7.0,https://media.ulta.com/i/ulta/2619205?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Medium,#72307a,Beautiful push to start volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
af94,Matte Brat - Long Lasting Lip Liner,8.0,https://media.ulta.com/i/ulta/2619621?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#6ffb82,Beautiful matte brat - long lasting lip liner for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Studio Fix Fluid SPF15 24HR Matte Foundation + Oil Control,39.0,https://media.ulta.com/i/ulta/2622203?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#b224e7,Beautiful mac studio fix fluid spf15 24hr matte foundation + oil control for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Mini M·A·Cximal Silky Matte Lipstick,16.0,https://media.ulta.com/i/ulta/2624230?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#a2f00c,Beautiful mac mini m·a·cximal silky matte lipstick for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Prep + Prime Fix+ Primer and Setting Spray,34.0,https://media.ulta.com/i/ulta/2510684?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#43af7d,Beautiful mac prep + prime fix+ primer and setting spray for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Matte Eyeshadow,25.0,https://media.ulta.com/i/ulta/2510812?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Medium,#c7fbab,Beautiful mac matte eyeshadow for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Mineralize Powder Blush,34.0,https://media.ulta.com/i/ulta/2525804?w=400&$ProductCardNeutralBGLight$&fmt=auto,Blush,Rich,#fda211,Beautiful mac mineralize powder blush for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Studio Radiance 24hr Luminous Lift Concealer,31.0,https://media.ulta.com/i/ulta/2630395?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Rich,#dcb3a1,Beautiful mac studio radiance 24hr luminous lift concealer for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Studio Radiance Serum Powered Foundation,46.0,https://media.ulta.com/i/ulta/2613962?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Rich,#1a7913,Beautiful mac studio radiance serum powered foundation for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC M·A·Cximal Sleek Satin Lipstick,25.0,https://media.ulta.com/i/ulta/2635483?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#6d4dcf,Beautiful mac m·a·cximal sleek satin lipstick for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Lip Liner Pencil,25.0,https://media.ulta.com/i/ulta/2510600?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#ef0913,Beautiful mac lip liner pencil for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Macstack Mascara Superstack,20.3,https://media.ulta.com/i/ulta/2592858?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Rich,#ce44c3,Beautiful mac macstack mascara superstack for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Mini MAC Prep + Prime Fix+ Primer and Setting Spray,18.0,https://media.ulta.com/i/ulta/2510727?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#a3083d,Beautiful mac mini mac prep + prime fix+ primer and setting spray for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Lustreglass Sheer-Shine Lipstick,27.0,https://media.ulta.com/i/ulta/2584412?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Rich,#d24c6c,Beautiful mac lustreglass sheer-shine lipstick for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Studio Fix Powder Plus Foundation Makeup,44.0,https://media.ulta.com/i/ulta/2510813?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#1c1175,Beautiful mac studio fix powder plus foundation makeup for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC Mini MAC Clear Lipglass Lip Gloss,15.0,https://media.ulta.com/i/ulta/2569584?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Medium,#0fbccb,Beautiful mac mini mac clear lipglass lip gloss for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Pressed Mineral Makeup Broad Spectrum SPF 15,32.0,https://media.ulta.com/i/ulta/2236106?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#1c4167,Beautiful 4-in-1 pressed mineral makeup broad spectrum spf 15 for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-In-1 Love Your Selfie Longwear Foundation & Concealer,38.0,https://media.ulta.com/i/ulta/2544510?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Medium,#391888,Beautiful 4-in-1 love your selfie longwear foundation & concealer for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Tinted Moisturizer Broad Spectrum SPF 20,36.0,https://media.ulta.com/i/ulta/2241131?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#6d6366,Beautiful 4-in-1 tinted moisturizer broad spectrum spf 20 for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Sculpting Brightening Concealer,24.0,https://media.ulta.com/i/ulta/2576925?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Light,#7085a7,Beautiful 4-in-1 sculpting brightening concealer for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Correcting Primer Energize & Rescue,34.0,https://media.ulta.com/i/ulta/2525975?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Deep,#a4aaff,Beautiful 4-in-1 correcting primer energize & rescue for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Correcting Primer Dark Spot Corrector,34.0,https://media.ulta.com/i/ulta/2531216?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#2161fc,Beautiful 4-in-1 correcting primer dark spot corrector for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Loose Blurring Setting Powder,28.0,https://media.ulta.com/i/ulta/2576922?w=400&$ProductCardNeutralBGLight$&fmt=auto,Powder,Rich,#47b95a,Beautiful 4-in-1 loose blurring setting powder for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Fully Charged Mascara Primer Powered by Magnetic Technology,15.4,https://media.ulta.com/i/ulta/2523941?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Medium,#fd335d,Beautiful fully charged mascara primer powered by magnetic technology for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,On Point Eyeshadow Palette,24.0,https://media.ulta.com/i/ulta/2598320?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Rich,#9e060f,Beautiful on point eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Silky Tint Creamy Multitasking Stick,26.0,https://media.ulta.com/i/ulta/2620460?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Rich,#26ec9a,Beautiful silky tint creamy multitasking stick for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Lit Mist Illuminating Setting Spray,26.0,https://media.ulta.com/i/ulta/2606407?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#18a4ba,Beautiful lit mist illuminating setting spray for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Big Look Extreme Mascara with Argan Oil,16.8,https://media.ulta.com/i/ulta/2248933?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Light,#ab66d4,Beautiful big look extreme mascara with argan oil for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Fully Charged Mascara Powered by Magnetic Technology,16.8,https://media.ulta.com/i/ulta/2578597?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Rich,#25ef31,Beautiful fully charged mascara powered by magnetic technology for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Skin Perfecting Powder Mineral Glow,26.0,https://media.ulta.com/i/ulta/2531401?w=400&$ProductCardNeutralBGLight$&fmt=auto,Powder,Medium,#1110d6,Beautiful skin perfecting powder mineral glow for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,On Point Tint Creamy Eyeshadow & Primer,24.0,https://media.ulta.com/i/ulta/2620591?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Rich,#746bda,Beautiful on point tint creamy eyeshadow & primer for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Chisel Brush Makeup Brush,22.0,https://media.ulta.com/i/ulta/2129255?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#9aa52d,Beautiful chisel brush makeup brush for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Skin Perfecting Powder Blushing Act Matte Blush,26.0,https://media.ulta.com/i/ulta/2560675?w=400&$ProductCardNeutralBGLight$&fmt=auto,Blush,Light,#8a70b9,Beautiful skin perfecting powder blushing act matte blush for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Bio Charged Plant-Powered Volumizing Mascara,18.2,https://media.ulta.com/i/ulta/2626383?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Medium,#b86083,Beautiful bio charged plant-powered volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Correcting Primer Anti Blemish & Mattify,34.0,https://media.ulta.com/i/ulta/2550942?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#acb9e7,Beautiful 4-in-1 correcting primer anti blemish & mattify for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,On Point Eyeliner Pencil,20.0,https://media.ulta.com/i/ulta/2626382?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeliner,Medium,#981b2b,Beautiful on point eyeliner pencil for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,Liquid Chisel Brush,22.0,https://media.ulta.com/i/ulta/2248947?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#0e9a08,Beautiful liquid chisel brush for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Foundation Stick Cream-to-Velvet Matte Foundation,34.0,https://media.ulta.com/i/ulta/2526106?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Rich,#0ff00d,Beautiful 4-in-1 foundation stick cream-to-velvet matte foundation for a flawless finish,No URL,No alt text,all_makeup_products
PÜR,4-in-1 Correcting Primer Redness Reducer,34.0,https://media.ulta.com/i/ulta/2531397?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Medium,#130b6c,Beautiful 4-in-1 correcting primer redness reducer for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,La Base Pro Oil-Free Longwear Makeup Primer,45.0,https://media.ulta.com/i/ulta/2235646?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Medium,#b0e257,Beautiful la base pro oil-free longwear makeup primer for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Teint Idôle Ultra Wear All Over Concealer,31.0,https://media.ulta.com/i/ulta/2583112?w=400&$ProductCardNeutralBGLight$&fmt=auto,Concealer,Deep,#ddf6ac,Beautiful teint idôle ultra wear all over concealer for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,63.0,https://media.ulta.com/i/ulta/2561702?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Deep,#febbda,Beautiful rénergie lift makeup lightweight liquid foundation spf 27 for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,52.0,https://media.ulta.com/i/ulta/2235363?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Medium,#0e975c,Beautiful dual finish multi-tasking lightweight pressed powder foundation for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Monsieur Big Volumizing Mascara,30.0,https://media.ulta.com/i/ulta/2512282?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Light,#541952,Beautiful monsieur big volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Lash Idôle Lash-Lifting Volumizing Mascara,30.0,https://media.ulta.com/i/ulta/2567763?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#1f8bf9,Beautiful lash idôle lash-lifting volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Définicils Defining and Lengthening Mascara,34.0,https://media.ulta.com/i/ulta/2235633?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Deep,#41f4d1,Beautiful définicils defining and lengthening mascara for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Hypnôse Drama Extreme Volumizing Mascara,22.4,https://media.ulta.com/i/ulta/2626297?w=400&$ProductCardNeutralBGLight$&fmt=auto,Mascara,Light,#380702,Beautiful hypnôse drama extreme volumizing mascara for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Lip Idôle Squalane-12 Butterglow Hydrating Lip Balm,32.0,https://media.ulta.com/i/ulta/2626206?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Light,#38980e,Beautiful lip idôle squalane-12 butterglow hydrating lip balm for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Teint Idole Ultra Wear 24H Full Coverage Foundation,53.0,https://media.ulta.com/i/ulta/2608122?w=400&$ProductCardNeutralBGLight$&fmt=auto,Foundation,Medium,#307159,Beautiful teint idole ultra wear 24h full coverage foundation for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Hypnôse Eyeshadow Palette,60.0,https://media.ulta.com/i/ulta/2547602?w=400&$ProductCardNeutralBGLight$&fmt=auto,Eyeshadow,Light,#03519b,Beautiful hypnôse eyeshadow palette for a flawless finish,No URL,No alt text,all_makeup_products
Lancôme,Limited Edition Celestial Rose Holiday Palette,89.0,https://media.ulta.com/i/ulta/2631855?w=400&$ProductCardNeutralBGLight$&fmt=auto,Makeup,Light,#25e365,Beautiful limited edition celestial rose holiday palette for a flawless finish,No URL,No alt text,all_makeup_products
Petite n Pretty,At First Glow Makeup Starter Kit,36.0,https://media.ulta.com/i/ulta/2562746?w=1080&h=1080&fmt=auto,Makeup,Light,#7d5a07,Beautiful at first glow makeup starter kit for a flawless finish,No URL,No alt text,all_makeup_products
MAC,MAC M·A·Cximal Silky Matte Lipstick,25.0,https://media.ulta.com/i/ulta/2635488?w=400&$ProductCardNeutralBGLight$&fmt=auto,Lipstick,Deep,#9a976d,Beautiful mac m·a·cximal silky matte lipstick for a flawless finish,No URL,No alt text,all_makeup_products
